Distance_(pixels),Gray_Value
1860,130.8053
1861,129.6981
1862,128.4384
1863,128.5282
1864,129.6350
1865,130.5808
1866,129.8444
1867,129.3124
1868,128.7246
1869,129.5791
1870,129.6153
1871,129.3515
1872,129.1864
1873,127.6100
1874,126.9852
1875,126.6798
1876,126.0398
1877,125.8476
1878,125.0638
1879,125.0674
1880,124.3533
1881,123.3606
1882,123.1198
1883,122.6294
1884,122.2552
1885,121.4262
1886,120.8349
1887,120.3333
1888,120.3258
1889,120.0763
1890,119.8614
1891,120.1798
1892,119.8226
1893,119.6667
1894,118.7935
1895,118.1587
1896,118.6170
1897,117.6087
1898,116.4670
1899,116.7847
1900,116.6581
1901,116.5464
1902,115.4851
1903,114.8183
1904,115.0710
1905,115.3509
1906,115.3592
1907,115.4239
1908,114.8957
1909,114.3060
1910,114.3333
1911,113.9562
1912,113.6667
1913,113.6766
1914,113.3116
1915,112.8605
1916,111.3669
1917,109.4753
1918,108.0306
1919,106.1491
1920,105.0955
1921,105.0932
1922,104.3858
1923,103.2814
1924,102.8085
1925,102.5012
1926,102.3333
1927,102.3333
1928,102.2899
1929,101.6853
1930,100.1534
1931,99.1810
1932,97.8460
1933,97.6667
1934,97.6667
1935,96.9897
1936,96.1299
1937,95.3333
1938,95.3333
1939,95.3333
1940,95.2877
1941,95.0322
1942,95.0000
1943,95.0000
1944,95.0000
1945,95.0000
1946,95.0000
1947,95.0000
1948,95.0000
1949,95.0000
1950,95.0000
1951,95.0000
1952,95.1280
1953,95.8330
1954,96.0000
1955,96.0000
1956,96.0000
1957,96.6530
1958,97.0000
1959,97.0387
1960,97.8431
1961,98.1576
1962,98.3333
1963,98.7322
1964,98.8402
1965,99.2038
1966,99.3321
1967,99.5676
1968,99.6667
1969,99.7465
1970,100.5605
1971,100.6667
1972,100.8570
1973,101.6361
1974,101.6667
1975,101.4382
1976,101.0000
1977,101.2551
1978,101.6667
1979,101.6667
1980,101.6667
1981,101.6667
1982,101.6667
1983,101.6667
1984,101.6667
1985,101.6667
1986,101.6667
1987,101.6667
1988,101.6048
1989,101.3684
1990,101.3333
1991,101.3333
1992,101.3104
1993,100.6011
1994,100.3333
1995,100.3333
1996,100.3333
1997,99.7637
1998,98.9921
1999,98.2709
2000,100.1529
2001,100.6667
2002,100.6667
2003,100.6667
2004,100.6667
2005,100.6667
2006,100.6667
2007,100.6667
2008,100.6667
2009,100.6667
2010,100.6667
2011,100.6667
2012,100.1193
2013,99.6667
2014,99.2476
2015,99.0000
2016,99.0000
2017,99.0000
2018,99.0000
2019,99.0635
2020,99.8924
2021,100.0000
2022,99.6966
2023,99.0000
2024,99.0000
2025,99.0000
2026,99.0000
2027,99.0000
2028,99.0000
2029,99.0000
2030,99.0000
2031,99.0000
2032,99.0000
2033,99.0000
2034,99.0000
2035,99.0000
2036,99.0000
2037,99.0000
2038,99.0000
2039,99.0000
2040,99.0000
2041,99.0000
2042,99.0000
2043,99.0000
2044,99.0000
2045,99.0000
2046,99.0000
2047,99.0000
2048,99.0000
2049,99.0000
2050,99.0000
2051,99.0000
2052,99.0000
2053,99.0000
2054,99.0364
2055,99.7414
2056,100.0000
2057,100.0000
2058,100.0000
2059,99.4507
2060,99.2586
2061,99.9680
2062,100.0000
2063,100.0000
2064,100.0000
2065,100.0000
2066,99.7407
2067,100.0000
2068,100.0000
2069,100.0000
2070,100.0000
2071,100.0000
2072,100.0000
2073,100.0000
2074,100.0000
2075,100.0000
2076,100.0000
2077,100.0000
2078,100.0269
2079,100.2496
2080,100.0000
2081,100.0110
2082,100.6706
2083,101.0000
2084,100.8141
2085,100.1091
2086,100.0000
2087,100.1237
2088,101.0000
2089,101.0000
2090,101.5391
2091,101.6608
2092,101.0074
2093,100.1562
2094,100.3765
2095,101.0000
2096,101.0000
2097,101.3276
2098,101.0000
2099,101.0000
2100,100.6620
2101,101.0000
2102,101.0000
2103,101.0000
2104,101.0000
2105,101.0000
2106,101.0000
2107,101.0000
2108,101.0000
2109,101.0000
2110,101.0000
2111,101.2204
2112,101.7057
2113,100.5765
2114,100.3333
2115,100.3333
2116,100.3333
2117,100.3333
2118,100.3333
2119,100.3333
2120,100.3333
2121,100.3333
2122,100.3333
2123,100.3333
2124,99.6764
2125,99.3333
2126,99.4090
2127,100.1183
2128,100.3333
2129,100.3333
2130,100.3333
2131,100.3333
2132,100.0016
2133,99.3333
2134,99.3333
2135,100.0997
2136,101.0000
2137,101.0000
2138,101.0000
2139,101.0000
2140,101.0000
2141,101.0000
2142,101.0000
2143,101.0000
2144,101.0000
2145,101.0000
2146,101.0000
2147,101.0000
2148,101.0000
2149,101.0000
2150,101.0000
2151,101.0000
2152,101.0000
2153,101.0000
2154,101.0000
2155,101.0000
2156,101.0000
2157,100.5669
2158,100.3333
2159,100.3333
2160,100.3333
2161,100.3333
2162,100.3333
2163,100.3333
2164,100.3333
2165,100.3333
2166,100.3333
2167,100.3333
2168,99.9288
2169,99.3333
2170,99.3333
2171,99.3333
2172,99.3333
2173,99.3333
2174,99.3333
2175,99.3333
2176,99.3333
2177,99.3333
2178,99.3333
2179,99.4927
2180,100.6126
2181,101.3333
2182,101.3333
2183,101.3333
2184,101.3333
2185,101.3333
2186,101.3333
2187,101.3333
2188,101.3702
2189,101.8431
2190,102.0000
2191,102.0000
2192,102.3241
2193,103.0000
2194,102.9172
2195,102.9909
2196,102.2310
2197,102.0000
2198,102.0000
2199,102.0000
2200,102.5470
2201,103.0000
2202,103.0000
2203,102.5363
2204,102.3333
2205,102.3333
2206,102.3333
2207,102.3333
2208,102.3333
2209,102.3333
2210,102.3333
2211,102.3333
2212,102.3333
2213,102.4621
2214,103.2499
2215,103.3333
2216,103.3333
2217,103.3333
2218,103.3333
2219,103.3333
2220,103.3333
2221,103.3333
2222,103.3333
2223,103.3333
2224,103.3333
2225,103.9821
2226,103.6667
2227,103.6667
2228,104.3702
2229,104.6667
2230,104.6667
2231,104.6667
2232,104.6667
2233,104.6667
2234,104.6667
2235,104.6667
2236,104.6667
2237,104.6667
2238,104.6667
2239,104.6667
2240,104.6667
2241,104.6667
2242,104.6667
2243,104.6667
2244,104.6667
2245,104.6667
2246,104.6667
2247,104.6667
2248,105.3670
2249,105.6744
2250,105.0000
2251,105.0000
2252,105.0000
2253,105.0000
2254,105.0000
2255,105.5817
2256,105.7090
2257,105.0000
2258,105.0000
2259,105.0000
2260,105.0000
2261,105.0000
2262,105.0000
2263,105.0000
2264,105.0000
2265,105.0000
2266,105.0000
2267,105.0000
2268,105.0000
2269,105.0000
2270,105.0000
2271,105.0000
2272,105.0000
2273,105.0000
2274,105.0000
2275,105.0000
2276,105.0000
2277,105.0000
2278,105.0000
2279,105.0000
2280,105.0000
2281,105.0000
2282,105.0000
2283,105.0000
2284,105.0000
2285,105.0000
2286,105.0000
2287,105.0000
2288,105.0000
2289,105.0000
2290,104.5911
2291,104.0000
2292,104.0000
2293,104.2537
2294,104.0000
2295,104.0000
2296,104.0000
2297,104.0000
2298,104.0000
2299,104.0000
2300,104.0000
2301,104.0000
2302,104.0000
2303,104.0000
2304,104.2823
2305,104.9873
2306,105.0000
2307,105.0000
2308,105.0000
2309,105.0000
2310,104.4041
2311,104.0000
2312,104.0000
2313,104.0000
2314,104.0000
2315,104.0000
2316,104.0000
2317,104.0000
2318,104.0000
2319,104.0000
2320,104.0000
2321,104.0000
2322,104.0000
2323,104.0000
2324,104.0000
2325,104.0000
2326,104.0000
2327,104.3294
2328,104.0000
2329,104.0735
2330,104.7828
2331,105.0000
2332,105.0000
2333,105.0000
2334,105.0000
2335,105.0000
2336,105.0000
2337,105.0000
2338,105.0000
2339,105.0000
2340,105.0000
2341,105.0000
2342,105.0000
2343,105.0000
2344,105.0000
2345,105.0000
2346,105.0000
2347,105.0000
2348,105.0000
2349,105.0000
2350,105.0000
2351,105.0000
2352,105.1215
2353,105.7456
2354,105.0903
2355,105.0000
2356,105.0000
2357,105.6046
2358,105.6486
2359,105.0000
2360,105.0633
2361,105.4123
2362,105.0000
2363,105.0000
2364,105.0000
2365,105.0000
2366,105.0000
2367,105.0000
2368,105.0000
2369,105.0000
2370,105.0000
2371,105.0000
2372,105.1273
2373,105.9262
2374,106.0000
2375,106.0000
2376,106.0000
2377,106.0000
2378,106.0000
2379,106.0000
2380,106.0000
2381,106.0000
2382,106.0000
2383,105.7478
2384,105.3333
2385,105.3333
2386,105.3333
2387,105.3333
2388,105.3333
2389,104.6989
2390,104.3333
2391,104.3333
2392,104.3333
2393,104.3333
2394,104.3333
2395,104.3333
2396,104.3333
2397,104.3333
2398,104.3333
2399,104.3333
2400,104.3333
2401,104.3333
2402,104.3333
2403,104.3333
2404,104.3333
2405,104.3333
2406,104.3333
2407,104.3333
2408,104.3333
2409,104.3333
2410,104.3333
2411,104.5734
2412,105.2828
2413,105.3333
2414,105.3333
2415,105.3333
2416,105.3333
2417,105.3333
2418,105.9838
2419,106.3333
2420,105.7091
2421,105.3333
2422,105.3333
2423,105.3333
2424,105.3333
2425,105.3333
2426,105.3333
2427,105.3333
2428,105.3333
2429,105.3333
2430,105.3333
2431,105.3333
2432,104.8131
2433,104.3333
2434,104.8885
2435,105.3333
2436,105.3333
2437,105.9857
2438,105.5832
2439,105.3797
2440,106.0147
2441,105.3980
2442,105.3333
2443,105.5167
2444,105.9867
2445,106.0000
2446,106.0000
2447,106.0000
2448,106.0000
2449,106.0000
2450,106.0000
2451,105.5906
2452,105.7466
2453,106.0000
2454,106.0000
2455,106.0000
2456,106.0000
2457,106.0000
2458,106.0000
2459,106.0000
2460,106.0000
2461,106.0000
2462,106.0000
2463,106.0000
2464,106.0000
2465,106.0000
2466,106.0000
2467,106.0000
2468,106.0000
2469,106.0000
2470,106.0000
2471,106.0000
2472,106.0000
2473,106.0000
2474,105.8797
2475,105.1655
2476,105.0000
2477,105.0000
2478,105.0000
2479,105.0000
2480,105.0000
2481,105.0000
2482,105.0000
2483,105.0000
2484,105.0000
2485,105.0000
2486,105.5893
2487,106.0000
2488,106.0000
2489,105.5305
2490,105.3333
2491,105.3333
2492,105.3333
2493,105.3333
2494,105.3333
2495,105.3333
2496,105.6898
2497,105.4265
2498,104.3333
2499,104.3333
2500,104.3333
2501,104.3333
2502,104.3333
2503,104.3333
2504,104.3333
2505,104.3333
2506,104.3333
2507,104.3333
2508,104.3333
2509,104.3333
2510,104.3333
2511,104.3333
2512,104.3333
2513,104.3333
2514,104.3333
2515,104.3210
2516,103.6116
2517,103.3333
2518,103.4737
2519,104.1831
2520,105.2646
2521,106.0000
2522,106.0000
2523,105.3263
2524,105.3965
2525,106.0000
2526,106.0000
2527,106.0000
2528,105.8014
2529,105.0964
2530,105.0000
2531,105.3136
2532,106.0000
2533,106.0000
2534,105.5100
2535,105.0000
2536,105.0000
2537,105.0000
2538,105.0000
2539,105.0000
2540,105.0000
2541,105.0000
2542,105.0000
2543,105.0000
2544,105.0000
2545,105.0000
2546,105.0000
2547,105.0000
2548,105.0000
2549,105.0000
2550,105.0000
2551,105.0000
2552,105.2583
2553,105.9676
2554,105.6806
2555,106.0000
2556,106.0000
2557,106.0000
2558,106.0000
2559,106.0000
2560,106.0000
2561,106.0000
2562,106.0000
2563,106.0000
2564,105.5546
2565,105.1358
2566,105.9880
2567,106.0000
2568,106.0000
2569,105.7154
2570,105.7865
2571,105.2641
2572,105.5661
2573,106.1427
2574,106.8640
2575,107.0000
2576,106.9622
2577,106.2572
2578,106.0000
2579,106.0000
2580,106.0000
2581,106.0000
2582,106.0000
2583,106.0000
2584,106.0000
2585,106.0000
2586,106.0000
2587,106.0000
2588,106.0000
2589,106.0000
2590,106.0000
2591,106.0000
2592,106.0000
2593,106.0000
2594,106.0000
2595,106.0000
2596,106.0000
2597,106.0000
2598,106.0000
2599,106.0000
2600,106.0000
2601,106.0000
2602,105.8992
2603,105.9276
2604,105.1905
2605,105.0000
2606,105.0000
2607,105.0000
2608,105.0109
2609,105.0934
2610,105.3976
2611,105.2877
2612,105.4172
2613,106.0000
2614,106.0000
2615,106.0000
2616,106.0000
2617,106.0000
2618,105.3529
2619,105.3521
2620,106.0000
2621,106.0000
2622,106.0000
2623,106.0000
2624,106.0000
2625,106.0000
2626,106.0000
2627,106.0000
2628,106.0000
2629,106.0000
2630,106.0000
2631,106.0000
2632,106.0000
2633,106.0000
2634,106.0000
2635,106.0000
2636,106.0000
2637,106.0000
2638,106.0000
2639,106.0000
2640,106.0000
2641,106.0000
2642,106.0000
2643,106.0000
2644,106.0000
2645,106.0000
2646,106.0000
2647,106.0000
2648,106.0000
2649,106.0000
2650,106.0000
2651,106.0000
2652,106.0000
2653,106.0000
2654,106.0000
2655,106.0000
2656,106.0000
2657,106.0000
2658,106.0000
2659,106.0000
2660,106.0000
2661,106.0000
2662,106.0000
2663,106.0000
2664,106.0000
2665,106.4147
2666,107.0000
2667,107.0000
2668,107.0000
2669,107.2521
2670,107.6670
2671,107.0000
2672,107.1079
2673,107.0000
2674,106.8738
2675,106.1688
2676,106.1009
2677,106.0000
2678,106.0000
2679,106.0000
2680,105.6634
2681,105.7176
2682,105.5967
2683,106.0000
2684,106.0000
2685,106.0000
2686,105.8712
2687,106.0204
2688,106.7297
2689,107.0000
2690,106.9398
2691,106.1422
2692,106.0000
2693,106.0000
2694,106.0000
2695,106.0000
2696,106.4045
2697,107.0000
2698,107.0000
2699,107.0000
2700,107.0000
2701,107.0000
2702,107.0000
2703,107.0000
2704,107.0000
2705,107.0000
2706,107.0000
2707,107.0000
2708,107.0000
2709,107.0000
2710,107.0000
2711,106.9553
2712,106.2459
2713,107.2412
2714,107.8272
2715,107.1179
2716,107.0000
2717,107.0000
2718,107.0000
2719,107.0000
2720,107.0000
2721,107.0000
2722,107.0000
2723,107.0000
2724,107.0000
2725,107.0000
2726,107.0000
2727,107.0000
2728,107.0000
2729,107.0000
2730,107.0000
2731,107.0000
2732,107.0000
2733,107.0000
2734,107.0000
2735,107.0000
2736,107.0000
2737,107.5402
2738,108.2452
2739,108.9502
2740,109.0000
2741,108.6399
2742,108.0000
2743,108.0000
2744,108.7130
2745,109.0000
2746,109.0000
2747,108.4100
2748,108.0857
2749,109.0000
